id,type,attributes.contract,attributes.underlying_symbol,attributes.exp_date,attributes.expiration_type,attributes.type,attributes.strike,attributes.exchange,attributes.currency,attributes.open,attributes.high,attributes.low,attributes.last,attributes.last_size,attributes.change,attributes.pctchange,attributes.previous,attributes.previous_date,attributes.bid,attributes.bid_date,attributes.bid_size,attributes.ask,attributes.ask_date,attributes.ask_size,attributes.moneyness,attributes.volume,attributes.volume_change,attributes.volume_pctchange,attributes.open_interest,attributes.open_interest_change,attributes.open_interest_pctchange,attributes.volatility,attributes.volatility_change,attributes.volatility_pctchange,attributes.theoretical,attributes.delta,attributes.gamma,attributes.theta,attributes.vega,attributes.rho,attributes.tradetime,attributes.vol_oi_ratio,attributes.dte,attributes.midpoint,dte
QQQ240418C00449000-2024-04-17,options-eod,QQQ240418C00449000,QQQ,2024-04-18,weekly,call,449.0,NASDAQ,USD,0.02,0.03,0.01,0.02,1.0,,,,,0.01,2024-04-17 15:14:59,150.0,0.02,2024-04-17 15:14:59,1401,,720.0,,,1168.0,,,0.4101,,,0.02,0.006803,0.002092,-0.087909,0.004206,7.8e-05,2024-04-17,,,,
QQQ240418C00447000-2024-04-17,options-eod,QQQ240418C00447000,QQQ,2024-04-18,weekly,call,447.0,NASDAQ,USD,0.05,0.05,0.01,0.01,6.0,,,,,0.01,2024-04-17 15:14:59,185.0,0.02,2024-04-17 15:14:59,866,,1140.0,,,1008.0,,,0.3513,,,0.01,0.004155,0.001575,-0.048609,0.002713,4.8e-05,2024-04-17,,,,
QQQ240418C00445000-2024-04-17,options-eod,QQQ240418C00445000,QQQ,2024-04-18,weekly,call,445.0,NASDAQ,USD,0.09,0.09,0.01,0.02,15.0,,,,,0.01,2024-04-17 15:14:59,899.0,0.02,2024-04-17 15:14:59,503,,2001.0,,,1492.0,,,0.3484,,,0.02,0.007884,0.002805,-0.085116,0.00479,9e-05,2024-04-17,,,,
QQQ240418C00446000-2024-04-17,options-eod,QQQ240418C00446000,QQQ,2024-04-18,weekly,call,446.0,NASDAQ,USD,0.05,0.06,0.01,0.02,5.0,,,,,0.01,2024-04-17 15:14:59,801.0,0.02,2024-04-17 15:14:59,1544,,884.0,,,1289.0,,,0.364,,,0.02,0.007578,0.002592,-0.085862,0.004626,8.7e-05,2024-04-17,,,,
QQQ240418C00448000-2024-04-17,options-eod,QQQ240418C00448000,QQQ,2024-04-18,weekly,call,448.0,NASDAQ,USD,0.04,0.04,0.01,0.02,8.0,,,,,0.01,2024-04-17 15:14:59,302.0,0.02,2024-04-17 15:14:59,1317,,357.0,,,1251.0,,,0.3948,,,0.02,0.00704,0.00224,-0.087256,0.004335,8e-05,2024-04-17,,,,
QQQ240418C00434000-2024-04-17,options-eod,QQQ240418C00434000,QQQ,2024-04-18,weekly,call,434.0,NASDAQ,USD,2.18,2.19,0.13,0.15,80.0,,,,,0.15,2024-04-17 15:14:59,155.0,0.16,2024-04-17 15:14:59,204,,19092.0,,,1069.0,,,0.2389,,,0.15,0.065247,0.024055,-0.344849,0.028141,0.000746,2024-04-17,,,,
QQQ240418C00433000-2024-04-17,options-eod,QQQ240418C00433000,QQQ,2024-04-18,weekly,call,433.0,NASDAQ,USD,2.6,2.68,0.2,0.23,5.0,,,,,0.22,2024-04-17 15:14:59,28.0,0.23,2024-04-17 15:14:59,77,,36375.0,,,2222.0,,,0.2398,,,0.23,0.093274,0.031416,-0.454452,0.036898,0.001066,2024-04-17,,,,
QQQ240418C00432000-2024-04-17,options-eod,QQQ240418C00432000,QQQ,2024-04-18,weekly,call,432.0,NASDAQ,USD,3.16,3.26,0.28,0.32,1.0,,,,,0.32,2024-04-17 15:14:59,2.0,0.33,2024-04-17 15:14:59,22,,40337.0,,,2949.0,,,0.236,,,0.32,0.124227,0.03925,-0.550277,0.045354,0.00142,2024-04-17,,,,
QQQ240418C00431000-2024-04-17,options-eod,QQQ240418C00431000,QQQ,2024-04-18,weekly,call,431.0,NASDAQ,USD,3.84,3.87,0.43,0.48,32.0,,,,,0.46,2024-04-17 15:14:59,251.0,0.48,2024-04-17 15:14:59,199,,30776.0,,,1556.0,,,0.2392,,,0.48,0.170528,0.047912,-0.690787,0.056105,0.001948,2024-04-17,,,,
QQQ240418C00430000-2024-04-17,options-eod,QQQ240418C00430000,QQQ,2024-04-18,weekly,call,430.0,NASDAQ,USD,4.44,4.52,0.59,0.68,1.0,,,,,0.65,2024-04-17 15:14:59,140.0,0.68,2024-04-17 15:14:59,43,,74852.0,,,1051.0,,,0.2404,,,0.68,0.223232,0.056143,-0.818695,0.066064,0.002548,2024-04-17,,,,
QQQ240418C00429000-2024-04-17,options-eod,QQQ240418C00429000,QQQ,2024-04-18,weekly,call,429.0,NASDAQ,USD,5.12,5.24,0.82,0.94,1.0,,,,,0.91,2024-04-17 15:14:59,169.0,0.95,2024-04-17 15:14:59,84,,33712.0,,,568.0,,,0.2419,,,0.94,0.283967,0.063321,-0.937009,0.074989,0.00324,2024-04-17,,,,
QQQ240418C00454000-2024-04-17,options-eod,QQQ240418C00454000,QQQ,2024-04-18,weekly,call,454.0,NASDAQ,USD,0.02,0.02,0.01,0.01,3.0,,,,,0.01,2024-04-17 15:14:59,85.0,0.02,2024-04-17 15:14:59,771,,482.0,,,491.0,,,0.4508,,,0.01,0.003309,0.001001,-0.050787,0.002212,3.8e-05,2024-04-17,,,,
QQQ240418C00453000-2024-04-17,options-eod,QQQ240418C00453000,QQQ,2024-04-18,weekly,call,453.0,NASDAQ,USD,0.01,0.02,0.01,0.01,5.0,,,,,0.01,2024-04-17 15:14:58,84.0,0.02,2024-04-17 15:14:58,1552,,1165.0,,,776.0,,,0.4368,,,0.01,0.003406,0.00106,-0.05051,0.00227,3.9e-05,2024-04-17,,,,
QQQ240418C00450000-2024-04-17,options-eod,QQQ240418C00450000,QQQ,2024-04-18,weekly,call,450.0,NASDAQ,USD,0.02,0.03,0.01,0.02,1.0,,,,,0.01,2024-04-17 15:14:59,144.0,0.02,2024-04-17 15:14:59,1385,,798.0,,,896.0,,,0.4253,,,0.02,0.006582,0.001959,-0.088536,0.004085,7.5e-05,2024-04-17,,,,
QQQ240418C00451000-2024-04-17,options-eod,QQQ240418C00451000,QQQ,2024-04-18,weekly,call,451.0,NASDAQ,USD,0.02,0.03,0.01,0.02,1.0,,,,,0.01,2024-04-17 15:14:58,115.0,0.02,2024-04-17 15:14:58,1332,,131.0,,,590.0,,,0.4404,,,0.02,0.006378,0.00184,-0.08914,0.003973,7.3e-05,2024-04-17,,,,
QQQ240418C00452000-2024-04-17,options-eod,QQQ240418C00452000,QQQ,2024-04-18,weekly,call,452.0,NASDAQ,USD,0.01,0.02,0.01,0.01,1.0,,,,,0.01,2024-04-17 15:14:59,110.0,0.02,2024-04-17 15:14:59,1086,,56.0,,,817.0,,,0.4228,,,0.01,0.003509,0.001125,-0.050223,0.002332,4e-05,2024-04-17,,,,
QQQ240418C00439000-2024-04-17,options-eod,QQQ240418C00439000,QQQ,2024-04-18,weekly,call,439.0,NASDAQ,USD,0.58,0.58,0.03,0.03,1.0,,,,,0.03,2024-04-17 15:14:59,609.0,0.04,2024-04-17 15:14:59,106,,7353.0,,,1494.0,,,0.2661,,,0.03,0.014478,0.006234,-0.110613,0.00813,0.000166,2024-04-17,,,,
QQQ240418C00435000-2024-04-17,options-eod,QQQ240418C00435000,QQQ,2024-04-18,weekly,call,435.0,NASDAQ,USD,1.64,1.75,0.1,0.1,6.0,,,,,0.1,2024-04-17 15:14:59,610.0,0.12,2024-04-17 15:14:59,346,,19211.0,,,2185.0,,,0.2403,,,0.1,0.04581,0.018074,-0.262169,0.021279,0.000524,2024-04-17,,,,
QQQ240418C00437000-2024-04-17,options-eod,QQQ240418C00437000,QQQ,2024-04-18,weekly,call,437.0,NASDAQ,USD,1.04,1.05,0.05,0.06,1.0,,,,,0.05,2024-04-17 15:14:59,912.0,0.06,2024-04-17 15:14:59,152,,9032.0,,,3520.0,,,0.2574,,,0.06,0.027617,0.011145,-0.185208,0.014057,0.000316,2024-04-17,,,,
QQQ240418C00436000-2024-04-17,options-eod,QQQ240418C00436000,QQQ,2024-04-18,weekly,call,436.0,NASDAQ,USD,1.36,1.36,0.07,0.07,5.0,,,,,0.07,2024-04-17 15:14:59,893.0,0.09,2024-04-17 15:14:59,425,,17046.0,,,2048.0,,,0.2447,,,0.07,0.033063,0.013614,-0.204487,0.016318,0.000378,2024-04-17,,,,
QQQ240418C00438000-2024-04-17,options-eod,QQQ240418C00438000,QQQ,2024-04-18,weekly,call,438.0,NASDAQ,USD,0.78,0.78,0.04,0.05,5.0,,,,,0.04,2024-04-17 15:14:59,636.0,0.05,2024-04-17 15:14:59,235,,5751.0,,,3847.0,,,0.2684,,,0.05,0.022657,0.009053,-0.16349,0.011907,0.000259,2024-04-17,,,,
QQQ240418C00459000-2024-04-17,options-eod,QQQ240418C00459000,QQQ,2024-04-18,weekly,call,459.0,NASDAQ,USD,0.01,0.01,0.01,0.01,44.0,,,,,,2024-04-17 15:14:58,,0.01,2024-04-17 15:14:58,374,,177.0,,,520.0,,,0.5196,,,0.01,0.002906,0.000772,-0.052048,0.001968,3.3e-05,2024-04-17,,,,
QQQ240418C00457000-2024-04-17,options-eod,QQQ240418C00457000,QQQ,2024-04-18,weekly,call,457.0,NASDAQ,USD,0.01,0.02,0.01,0.01,1.0,,,,,,2024-04-17 15:14:59,,0.01,2024-04-17 15:14:59,131,,72.0,,,311.0,,,0.4922,,,0.01,0.003053,0.000852,-0.051567,0.002058,3.5e-05,2024-04-17,,,,
QQQ240418C00455000-2024-04-17,options-eod,QQQ240418C00455000,QQQ,2024-04-18,weekly,call,455.0,NASDAQ,USD,0.01,0.02,0.01,0.01,4.0,,,,,0.01,2024-04-17 15:14:59,86.0,0.02,2024-04-17 15:14:59,589,,542.0,,,701.0,,,0.4647,,,0.01,0.003219,0.000947,-0.051056,0.002158,3.7e-05,2024-04-17,,,,
QQQ240418C00456000-2024-04-17,options-eod,QQQ240418C00456000,QQQ,2024-04-18,weekly,call,456.0,NASDAQ,USD,0.01,0.02,0.01,0.02,20.0,,,,,,2024-04-17 15:14:59,,0.01,2024-04-17 15:14:59,104,,842.0,,,389.0,,,0.5146,,,0.02,0.005539,0.00139,-0.091853,0.003506,6.3e-05,2024-04-17,,,,
QQQ240418C00458000-2024-04-17,options-eod,QQQ240418C00458000,QQQ,2024-04-18,weekly,call,458.0,NASDAQ,USD,0.01,0.02,0.01,0.01,61.0,,,,,,2024-04-17 15:14:59,,0.01,2024-04-17 15:14:59,231,,612.0,,,965.0,,,0.5059,,,0.01,0.002978,0.000811,-0.051811,0.002012,3.4e-05,2024-04-17,,,,
QQQ240418C00428000-2024-04-17,options-eod,QQQ240418C00428000,QQQ,2024-04-18,weekly,call,428.0,NASDAQ,USD,5.97,5.97,1.13,1.29,4.0,,,,,1.25,2024-04-17 15:15:00,84.0,1.29,2024-04-17 15:15:00,67,,36928.0,,,82.0,,,0.2465,,,1.29,0.352739,0.068097,-0.999999,0.082187,0.004021,2024-04-17,,,,
QQQ240418C00427000-2024-04-17,options-eod,QQQ240418C00427000,QQQ,2024-04-18,weekly,call,427.0,NASDAQ,USD,6.55,6.66,1.52,1.71,5.0,,,,,1.69,2024-04-17 15:14:59,25.0,1.71,2024-04-17 15:14:59,66,,30965.0,,,47.0,,,0.2509,,,1.71,0.423984,0.070566,-0.999999,0.086663,0.004829,2024-04-17,,,,
QQQ240418C00426000-2024-04-17,options-eod,QQQ240418C00426000,QQQ,2024-04-18,weekly,call,426.0,NASDAQ,USD,7.52,7.64,2.0,2.17,1.0,,,,,2.17,2024-04-17 15:14:59,40.0,2.21,2024-04-17 15:14:59,69,,19560.0,,,152.0,,,0.2515,,,2.17,0.495307,0.071685,-0.999999,0.088264,0.005636,2024-04-17,,,,
QQQ240418C00425000-2024-04-17,options-eod,QQQ240418C00425000,QQQ,2024-04-18,weekly,call,425.0,NASDAQ,USD,8.53,8.53,2.5,2.77,5.0,,,,,2.75,2024-04-17 15:14:59,11.0,2.79,2024-04-17 15:14:59,90,,6404.0,,,692.0,,,0.2601,,,2.77,0.564743,0.068426,-0.999999,0.087105,0.006419,2024-04-17,,,,
QQQ240418C00424000-2024-04-17,options-eod,QQQ240418C00424000,QQQ,2024-04-18,weekly,call,424.0,NASDAQ,USD,9.39,9.39,3.15,3.42,1.0,,,,,3.35,2024-04-17 15:14:59,2.0,3.45,2024-04-17 15:14:59,14,,1383.0,,,34.0,,,0.2668,,,3.42,0.628973,0.064014,-0.999999,0.083616,0.007139,2024-04-17,,,,
QQQ240418C00423000-2024-04-17,options-eod,QQQ240418C00423000,QQQ,2024-04-18,weekly,call,423.0,NASDAQ,USD,9.93,9.93,3.82,4.1,1.0,,,,,4.04,2024-04-17 15:15:00,1.0,4.18,2024-04-17 15:15:00,63,,466.0,,,67.0,,,0.27,,,4.1,0.689264,0.059118,-0.999999,0.07814,0.007814,2024-04-17,,,,
QQQ240418C00422000-2024-04-17,options-eod,QQQ240418C00422000,QQQ,2024-04-18,weekly,call,422.0,NASDAQ,USD,11.06,11.13,4.6,5.0,4.0,,,,,4.79,2024-04-17 15:14:59,2.0,4.97,2024-04-17 15:14:59,51,,368.0,,,102.0,,,0.2793,,,4.88,0.739178,0.052566,-0.999999,0.071887,0.008367,2024-04-17,,,,
QQQ240418C00421000-2024-04-17,options-eod,QQQ240418C00421000,QQQ,2024-04-18,weekly,call,421.0,NASDAQ,USD,11.59,11.59,5.46,5.72,17.0,,,,,5.63,2024-04-17 15:14:59,46.0,5.83,2024-04-17 15:14:59,2,,992.0,,,8.0,,,0.2917,,,5.72,0.779618,0.045926,-0.999999,0.06558,0.008809,2024-04-17,,,,
QQQ240418C00444000-2024-04-17,options-eod,QQQ240418C00444000,QQQ,2024-04-18,weekly,call,444.0,NASDAQ,USD,0.11,0.11,0.01,0.02,1.0,,,,,0.01,2024-04-17 15:14:59,739.0,0.02,2024-04-17 15:14:59,96,,2284.0,,,1584.0,,,0.3326,,,0.02,0.008219,0.003047,-0.084331,0.004968,9.4e-05,2024-04-17,,,,
QQQ240418C00440000-2024-04-17,options-eod,QQQ240418C00440000,QQQ,2024-04-18,weekly,call,440.0,NASDAQ,USD,0.39,0.42,0.03,0.04,6.0,,,,,0.03,2024-04-17 15:14:57,66.0,0.04,2024-04-17 15:14:57,957,,14751.0,,,3014.0,,,0.2949,,,0.04,0.017091,0.006486,-0.141247,0.009374,0.000195,2024-04-17,,,,
QQQ240418C00442000-2024-04-17,options-eod,QQQ240418C00442000,QQQ,2024-04-18,weekly,call,442.0,NASDAQ,USD,0.21,0.21,0.02,0.03,6.0,,,,,0.02,2024-04-17 15:14:59,200.0,0.03,2024-04-17 15:14:59,1551,,12150.0,,,3324.0,,,0.3169,,,0.03,0.012384,0.004574,-0.114954,0.007104,0.000142,2024-04-17,,,,
QQQ240418C00441000-2024-04-17,options-eod,QQQ240418C00441000,QQQ,2024-04-18,weekly,call,441.0,NASDAQ,USD,0.27,0.3,0.02,0.02,5.0,,,,,0.02,2024-04-17 15:14:59,543.0,0.03,2024-04-17 15:14:59,154,,7409.0,,,2226.0,,,0.2847,,,0.02,0.009456,0.004025,-0.081711,0.005618,0.000108,2024-04-17,,,,
QQQ240418C00443000-2024-04-17,options-eod,QQQ240418C00443000,QQQ,2024-04-18,weekly,call,443.0,NASDAQ,USD,0.16,0.16,0.01,0.02,3.0,,,,,0.02,2024-04-17 15:14:58,68.0,0.03,2024-04-17 15:14:58,1182,,1485.0,,,1881.0,,,0.3168,,,0.02,0.008589,0.003325,-0.083506,0.005164,9.8e-05,2024-04-17,,,,
QQQ240418C00480000-2024-04-17,options-eod,QQQ240418C00480000,QQQ,2024-04-18,weekly,call,480.0,NASDAQ,USD,,,,,,,,,,,2024-04-17 15:14:59,,0.01,2024-04-17 15:14:59,416,,,,,71.0,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,2024-04-17,,,,
QQQ240418C00478000-2024-04-17,options-eod,QQQ240418C00478000,QQQ,2024-04-18,weekly,call,478.0,NASDAQ,USD,,,,,,,,,,,2024-04-17 15:14:59,,0.01,2024-04-17 15:14:59,394,,,,,55.0,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,2024-04-17,,,,
QQQ240418C00479000-2024-04-17,options-eod,QQQ240418C00479000,QQQ,2024-04-18,weekly,call,479.0,NASDAQ,USD,,,,,,,,,,,2024-04-17 15:14:59,,0.01,2024-04-17 15:14:59,405,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,2024-04-17,,,,
QQQ240418C00481000-2024-04-17,options-eod,QQQ240418C00481000,QQQ,2024-04-18,weekly,call,481.0,NASDAQ,USD,,,,,,,,,,,2024-04-17 15:14:59,,0.01,2024-04-17 15:14:59,425,,,,,200.0,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,2024-04-17,,,,
QQQ240418C00468000-2024-04-17,options-eod,QQQ240418C00468000,QQQ,2024-04-18,weekly,call,468.0,NASDAQ,USD,,,,,,,,,,,2024-04-17 15:14:59,,0.01,2024-04-17 15:14:59,263,,,,,33.0,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,2024-04-17,,,,
QQQ240418C00467000-2024-04-17,options-eod,QQQ240418C00467000,QQQ,2024-04-18,weekly,call,467.0,NASDAQ,USD,,,,,,,,,,,2024-04-17 15:14:59,,0.01,2024-04-17 15:14:59,240,,,,,64.0,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,2024-04-17,,,,
QQQ240418C00465000-2024-04-17,options-eod,QQQ240418C00465000,QQQ,2024-04-18,weekly,call,465.0,NASDAQ,USD,,,,,,,,,,,2024-04-17 15:14:59,,0.01,2024-04-17 15:14:59,212,,,,,140.0,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,2024-04-17,,,,
QQQ240418C00466000-2024-04-17,options-eod,QQQ240418C00466000,QQQ,2024-04-18,weekly,call,466.0,NASDAQ,USD,,,,,,,,,,,2024-04-17 15:14:59,,0.01,2024-04-17 15:14:59,225,,,,,207.0,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,2024-04-17,,,,
QQQ240418C00469000-2024-04-17,options-eod,QQQ240418C00469000,QQQ,2024-04-18,weekly,call,469.0,NASDAQ,USD,,,,,,,,,,,2024-04-17 15:14:59,,0.01,2024-04-17 15:14:59,1074,,,,,217.0,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,2024-04-17,,,,
QQQ240418C00483000-2024-04-17,options-eod,QQQ240418C00483000,QQQ,2024-04-18,weekly,call,483.0,NASDAQ,USD,,,,,,,,,,,2024-04-17 15:14:58,,0.01,2024-04-17 15:14:58,691,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,2024-04-17,,,,
QQQ240418C00484000-2024-04-17,options-eod,QQQ240418C00484000,QQQ,2024-04-18,weekly,call,484.0,NASDAQ,USD,,,,,,,,,,,2024-04-17 15:14:58,,0.01,2024-04-17 15:14:58,693,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,2024-04-17,,,,
QQQ240418C00482000-2024-04-17,options-eod,QQQ240418C00482000,QQQ,2024-04-18,weekly,call,482.0,NASDAQ,USD,,,,,,,,,,,2024-04-17 15:14:58,,0.01,2024-04-17 15:14:58,693,,,,,400.0,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,2024-04-17,,,,
QQQ240418C00485000-2024-04-17,options-eod,QQQ240418C00485000,QQQ,2024-04-18,weekly,call,485.0,NASDAQ,USD,,,,,,,,,,,2024-04-17 15:14:58,,0.01,2024-04-17 15:14:58,695,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,2024-04-17,,,,
QQQ240418C00472000-2024-04-17,options-eod,QQQ240418C00472000,QQQ,2024-04-18,weekly,call,472.0,NASDAQ,USD,,,,,,,,,,,2024-04-17 15:14:58,,0.01,2024-04-17 15:14:58,708,,,,,188.0,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,2024-04-17,,,,
QQQ240418C00470000-2024-04-17,options-eod,QQQ240418C00470000,QQQ,2024-04-18,weekly,call,470.0,NASDAQ,USD,,,,,,,,,,,2024-04-17 15:14:58,,0.01,2024-04-17 15:14:58,710,,,,,17.0,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,2024-04-17,,,,
QQQ240418C00471000-2024-04-17,options-eod,QQQ240418C00471000,QQQ,2024-04-18,weekly,call,471.0,NASDAQ,USD,,,,,,,,,,,2024-04-17 15:14:58,,0.01,2024-04-17 15:14:58,710,,,,,1018.0,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,2024-04-17,,,,
QQQ240418C00473000-2024-04-17,options-eod,QQQ240418C00473000,QQQ,2024-04-18,weekly,call,473.0,NASDAQ,USD,,,,,,,,,,,2024-04-17 15:14:58,,0.01,2024-04-17 15:14:58,707,,,,,36.0,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,2024-04-17,,,,
QQQ240418C00490000-2024-04-17,options-eod,QQQ240418C00490000,QQQ,2024-04-18,weekly,call,490.0,NASDAQ,USD,,,,,,,,,,,2024-04-17 15:14:58,,0.01,2024-04-17 15:14:58,702,,,,,12.0,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,2024-04-17,,,,
QQQ240418C00488000-2024-04-17,options-eod,QQQ240418C00488000,QQQ,2024-04-18,weekly,call,488.0,NASDAQ,USD,,,,,,,,,,,2024-04-17 15:14:58,,0.01,2024-04-17 15:14:58,583,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,2024-04-17,,,,
QQQ240418C00486000-2024-04-17,options-eod,QQQ240418C00486000,QQQ,2024-04-18,weekly,call,486.0,NASDAQ,USD,,,,,,,,,,,2024-04-17 15:14:58,,0.01,2024-04-17 15:14:58,697,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,2024-04-17,,,,
QQQ240418C00487000-2024-04-17,options-eod,QQQ240418C00487000,QQQ,2024-04-18,weekly,call,487.0,NASDAQ,USD,,,,,,,,,,,2024-04-17 15:14:59,,0.01,2024-04-17 15:14:59,578,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,2024-04-17,,,,
QQQ240418C00489000-2024-04-17,options-eod,QQQ240418C00489000,QQQ,2024-04-18,weekly,call,489.0,NASDAQ,USD,,,,,,,,,,,2024-04-17 15:14:59,,0.01,2024-04-17 15:14:59,597,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,2024-04-17,,,,
QQQ240418C00463000-2024-04-17,options-eod,QQQ240418C00463000,QQQ,2024-04-18,weekly,call,463.0,NASDAQ,USD,,,,,,,,,,,2024-04-17 15:14:59,,0.01,2024-04-17 15:14:59,192,,,,,299.0,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,2024-04-17,,,,
QQQ240418C00462000-2024-04-17,options-eod,QQQ240418C00462000,QQQ,2024-04-18,weekly,call,462.0,NASDAQ,USD,0.01,0.02,0.01,0.01,1.0,,,,,,2024-04-17 15:14:59,,0.01,2024-04-17 15:14:59,182,,57.0,,,252.0,,,0.56,,,0.01,0.002713,0.000673,-0.05272,0.00185,3.1e-05,2024-04-17,,,,
QQQ240418C00460000-2024-04-17,options-eod,QQQ240418C00460000,QQQ,2024-04-18,weekly,call,460.0,NASDAQ,USD,0.01,0.02,0.01,0.01,156.0,,,,,,2024-04-17 15:14:59,,0.01,2024-04-17 15:14:59,262,,201.0,,,301.0,,,0.5331,,,0.01,0.002838,0.000737,-0.052278,0.001927,3.2e-05,2024-04-17,,,,
QQQ240418C00461000-2024-04-17,options-eod,QQQ240418C00461000,QQQ,2024-04-18,weekly,call,461.0,NASDAQ,USD,0.01,0.01,0.01,0.01,25.0,,,,,,2024-04-17 15:14:59,,0.01,2024-04-17 15:14:59,172,,25.0,,,69.0,,,0.5466,,,0.01,0.002774,0.000704,-0.052502,0.001887,3.2e-05,2024-04-17,,,,
QQQ240418C00464000-2024-04-17,options-eod,QQQ240418C00464000,QQQ,2024-04-18,weekly,call,464.0,NASDAQ,USD,,,,,,,,,,,2024-04-17 15:14:59,,0.01,2024-04-17 15:14:59,203,,,,,358.0,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,2024-04-17,,,,
QQQ240418C00477000-2024-04-17,options-eod,QQQ240418C00477000,QQQ,2024-04-18,weekly,call,477.0,NASDAQ,USD,,,,,,,,,,,2024-04-17 15:14:59,,0.01,2024-04-17 15:14:59,386,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,2024-04-17,,,,
QQQ240418C00474000-2024-04-17,options-eod,QQQ240418C00474000,QQQ,2024-04-18,weekly,call,474.0,NASDAQ,USD,,,,,,,,,,,2024-04-17 15:14:59,,0.01,2024-04-17 15:14:59,325,,,,,61.0,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,2024-04-17,,,,
QQQ240418C00475000-2024-04-17,options-eod,QQQ240418C00475000,QQQ,2024-04-18,weekly,call,475.0,NASDAQ,USD,,,,,,,,,,,2024-04-17 15:14:59,,0.01,2024-04-17 15:14:59,334,,,,,269.0,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,2024-04-17,,,,
QQQ240418C00476000-2024-04-17,options-eod,QQQ240418C00476000,QQQ,2024-04-18,weekly,call,476.0,NASDAQ,USD,,,,,,,,,,,2024-04-17 15:14:59,,0.01,2024-04-17 15:14:59,349,,,,,49.0,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,2024-04-17,,,,
QQQ240418C00416000-2024-04-17,options-eod,QQQ240418C00416000,QQQ,2024-04-18,weekly,call,416.0,NASDAQ,USD,14.67,14.67,10.1,10.3,5.0,,,,,10.24,2024-04-17 15:14:59,1.0,10.44,2024-04-17 15:14:59,1,,46.0,,,,,,0.3627,,,10.3,0.895655,0.02255,-0.788436,0.040053,0.01002,2024-04-17,,,,
QQQ240418C00417000-2024-04-17,options-eod,QQQ240418C00417000,QQQ,2024-04-18,weekly,call,417.0,NASDAQ,USD,10.11,10.11,9.0,9.84,1.0,,,,,9.28,2024-04-17 15:14:59,1.0,9.46,2024-04-17 15:14:59,1,,7.0,,,,,,0.3517,,,9.37,0.877908,0.026017,-0.849931,0.044804,0.009841,2024-04-17,,,,
QQQ240418C00418000-2024-04-17,options-eod,QQQ240418C00418000,QQQ,2024-04-18,weekly,call,418.0,NASDAQ,USD,12.43,12.85,8.34,8.34,2.0,,,,,8.33,2024-04-17 15:14:59,1.0,8.51,2024-04-17 15:14:59,1,,38.0,,,3.0,,,0.3169,,,8.34,0.873932,0.029531,-0.787026,0.04582,0.009823,2024-04-17,,,,
QQQ240418C00419000-2024-04-17,options-eod,QQQ240418C00419000,QQQ,2024-04-18,weekly,call,419.0,NASDAQ,USD,10.22,10.22,7.65,7.65,2.0,,,,,7.4,2024-04-17 15:14:59,1.0,7.58,2024-04-17 15:14:59,1,,30.0,,,1.0,,,0.3177,,,7.49,0.84077,0.034505,-0.913489,0.053667,0.009465,2024-04-17,,,,
QQQ240418C00415000-2024-04-17,options-eod,QQQ240418C00415000,QQQ,2024-04-18,weekly,call,415.0,NASDAQ,USD,17.82,17.85,11.15,11.3,1.0,,,,,11.21,2024-04-17 15:14:59,1.0,11.42,2024-04-17 15:14:59,1,,324.0,,,603.0,,,0.3895,,,11.3,0.901657,0.020113,-0.809606,0.038361,0.010062,2024-04-17,,,,
